Bryan Edwards,WR,LVR,2650
Rashaad Penny,RB,SEA,2634
Austin Hooper,TE,CLE,2572
Preston Williams,WR,MIA,2551
James Conner,RB,PIT,2544
KJ Hamler,WR,DEN,2536
Tyler Johnson,WR,TBB,2504
Gus Edwards,RB,BAL,2499
Darrell Henderson,RB,LAR,2461
Van Jefferson,WR,LAR,2416
Jeffery Wilson,RB,SFO,2406
Allen Lazard,WR,GBP,2383
Cole Beasley,WR,BUF,2371
Phillip Lindsay,RB,DEN,2314
Antonio Brown,WR,TBB,2301
Sterling Shepard,WR,NYG,2231
Marvin Jones,WR,DET,2200
Donovan Peoples-Jones,WR,CLE,2188
Jakobi Meyers,WR,NEP,2149
Quintez Cephus,WR,DET,2110
Tyler Higbee,TE,LAR,2064
Tarik Cohen,RB,CHI,2032
Nelson Agholor,WR,LVR,1993
Mitchell Trubisky,QB,CHI,1989
Harrison Bryant,TE,CLE,1934
Adam Trautman,TE,NOS,1919
Marcus Mariota,QB,LVR,1901
JD McKissic,RB,WAS,1894
Dawson Knox,TE,BUF,1847
Zach Ertz,TE,PHI,1826
Ke'Shawn Vaughn,RB,TBB,1816
David Johnson,RB,HOU,1813
OJ Howard,TE,TBB,1786
Russell Gage,WR,ATL,1775
2021 Mid 3rd,PI,FA,1767
Blake Jarwin,TE,DAL,1757
Marlon Mack,RB,IND,1708
Scott Miller,WR,TBB,1706
James Washington,WR,PIT,1670
Anthony McFarland,RB,PIT,1668
Tim Patrick,WR,DEN,1626
La'Mical Perine,RB,NYJ,1624
Lynn Bowden,RB,MIA,1623
David Njoku,TE,CLE,1605
Gardner Minshew,QB,JAC,1600
2022 Early 3rd,PI,FA,1572
Rashard Higgins,WR,CLE,1552
2021 Late 3rd,PI,FA,1547
TY Hilton,WR,IND,1460
2022 Mid 3rd,PI,FA,1456
Anthony Miller,WR,CHI,1450
Marquez Valdes-Scantling,WR,GBP,1432
Ben Roethlisberger,QB,PIT,1411
Benny Snell,RB,PIT,1347
Todd Gurley,RB,ATL,1334
DeeJay Dallas,RB,SEA,1334
Hunter Renfrow,WR,LVR,1330
Mike Davis,RB,CAR,1324
Cam Newton,QB,NEP,1296
Salvon Ahmed,RB,MIA,1278
Eric Ebron,TE,PIT,1272
N'Keal Harry,WR,NEP,1246
Chris Herndon,TE,NYJ,1223
Collin Johnson,WR,JAC,1209
John Brown,WR,BUF,1184
Gerald Everett,TE,LAR,1171
Sony Michel,RB,NEP,1162
Dalton Schultz,TE,DAL,1150
Josh Reynolds,WR,LAR,1145
Rob Gronkowski,TE,TBB,1123
Keke Coutee,WR,HOU,1101
Albert Okwuegbunam,TE,DEN,1066
Devin Duvernay,WR,BAL,1054
Darrynton Evans,RB,TEN,1037
Joshua Kelley,RB,LAC,1015
Tre'Quan Smith,WR,NOS,1007
2022 Late 3rd,PI,FA,939
Antonio Gandy-Golden,WR,WAS,924
Zach Pascal,WR,IND,917
Travis Fulgham,WR,PHI,905
Jamycal Hasty,RB,SFO,893
Jacob Eason,QB,IND,872
Breshad Perriman,WR,NYJ,870
Keelan Cole,WR,JAC,855
Damien Williams,RB,KCC,854
Steven Sims,WR,WAS,851
Justin Jackson,RB,LAC,818
Wayne Gallman,RB,NYG,817
Kerryon Johnson,RB,DET,788
Jalen Guyton,WR,LAC,778
Sammy Watkins,WR,KCC,768
Ryan Fitzpatrick,QB,MIA,734
Hunter Bryant,TE,DET,729
Latavius Murray,RB,NOS,711
James White,RB,NEP,703
Boston Scott,RB,PHI,696
Dwayne Haskins,QB,PIT,694
Nick Foles,QB,CHI,692
Donald Parham,TE,LAC,685
Mo Alie-Cox,TE,IND,679
Eno Benjamin,RB,ARI,676
Emmanuel Sanders,WR,NOS,660
Equanimeous St Brown,WR,GBP,658
Dan Arnold,TE,ARI,648
Cam Sims,WR,WAS,646
Marquez Callaway,WR,NOS,642
Ty Johnson,RB,NYJ,637
Devin Asiasi,TE,NEP,633
Duke Johnson,RB,HOU,630
Auden Tate,WR,CIN,627
Jacoby Brissett,QB,IND,623
Kyle Allen,QB,WAS,623
Miles Boykin,WR,BAL,619
AJ Green,WR,CIN,617
2021 Mid 4th,PI,FA,616
JJ Taylor,RB,NEP,610
2022 Early 4th,PI,FA,606
Andy Dalton,QB,DAL,604
Demarcus Robinson,WR,KCC,600
2021 Early 4th,PI,FA,596
Kendrick Bourne,WR,SFO,583
Josh Oliver,TE,JAC,577
Ito Smith,RB,ATL,576
Dede Westbrook,WR,JAC,575
Andy Isabella,WR,ARI,568
Matt Breida,RB,MIA,562
John Ross,WR,CIN,549
Le'Veon Bell,RB,KCC,548
Ian Thomas,TE,CAR,548
Greg Ward,WR,PHI,548
Olamide Zaccheaus,WR,ATL,545
Giovani Bernard,RB,CIN,541
Alex Smith,QB,WAS,541
Anthony Firkser,TE,TEN,540
Will Dissly,TE,SEA,538
Malcolm Brown,RB,LAR,536
Brian Hill,RB,ATL,533
2021 Late 4th,PI,FA,529
Jarrett Stidham,QB,NEP,509
Darrel Williams,RB,KCC,508
Tevin Coleman,RB,SFO,499
Cameron Brate,TE,TBB,498
2022 Mid 4th,PI,FA,496
Kalen Ballage,RB,LAC,494
Braxton Berrios,WR,NYJ,492
Jerick McKinnon,RB,SFO,486
Trayveon Williams,RB,CIN,478
KeeSean Johnson,WR,ARI,477
David Moore,WR,SEA,475
Darwin Thompson,RB,KCC,475
Jace Sternberger,TE,GBP,474
Golden Tate,WR,NYG,471
Justice Hill,RB,BAL,470
Drew Sample,TE,CIN,465
Jalen Hurd,WR,SFO,459
Byron Pringle,WR,KCC,451
Mason Rudolph,QB,PIT,438
Quez Watkins,WR,PHI,430
Tyrell Williams,WR,LVR,424
Devin Funchess,WR,GBP,421
Nick Mullens,QB,SFO,416
Jakeem Grant,WR,MIA,415
Foster Moreau,TE,LVR,413
Jaylen Samuels,RB,PIT,412
KJ Hill,WR,LAC,408
Jordan Wilkins,RB,IND,403
Jacob Hollister,TE,SEA,398
Bryce Love,RB,WAS,395
Isaiah Hodgins,WR,BUF,393
Trey Burton,TE,IND,391
Jake Fromm,QB,BUF,389
Devine Ozigbo,RB,JAC,383
Julian Edelman,WR,NEP,381
Joe Reed,WR,LAC,381
Royce Freeman,RB,DEN,380
Devontae Booker,RB,LVR,373
Olabisi Johnson,WR,MIN,365
Isaiah Coulter,WR,HOU,362
Kahale Warring,TE,HOU,361
Ryquell Armstead,RB,JAC,360
Cordarrelle Patterson,WR,CHI,360
Samaje Perine,RB,CIN,360
Albert Wilson,WR,MIA,354
Josh Rosen,QB,SFO,353
Thaddeus Moss,TE,WAS,348
DaeSean Hamilton,WR,DEN,344
PJ Walker,QB,CAR,343
Justin Watson,WR,TBB,324
Adam Humphries,WR,TEN,313
Jordan Howard,RB,PHI,313
Kenny Stills,WR,BUF,309
Travis Homer,RB,SEA,306
Dalton Keene,TE,NEP,300
Damiere Byrd,WR,NEP,298
Tyrod Taylor,QB,LAC,297
Jared Cook,TE,NOS,296
James Proche,WR,BAL,295
CJ Uzomah,TE,CIN,293
Brycen Hopkins,TE,LAR,293
Carlos Hyde,RB,SEA,291
2022 Late 4th,PI,FA,289
Jalen Richard,RB,LVR,286
Riley Ridley,WR,CHI,286
