Mike Davis,RB,CAR,2048
Tim Patrick,WR,DEN,2040
Matthew Stafford,QB,DET,2034
La'Mical Perine,RB,NYJ,2011
Antonio Brown,WR,TBB,1987
James Washington,WR,PIT,1944
Cole Kmet,TE,CHI,1904
Latavius Murray,RB,NOS,1879
Tyler Higbee,TE,LAR,1876
Rashaad Penny,RB,SEA,1867
Russell Gage,WR,ATL,1833
Joshua Kelley,RB,LAC,1776
Daniel Jones,QB,NYG,1764
Van Jefferson,WR,LAR,1745
Anthony McFarland,RB,PIT,1743
Jalen Hurts,QB,PHI,1731
2021 Mid 3rd,NA,•FA,1708
Derek Carr,QB,LVR,1697
Teddy Bridgewater,QB,CAR,1694
Marvin Jones,WR,DET,1621
Marquez Valdes-Scantling,WR,GBP,1615
Hunter Renfrow,WR,LVR,1590
Carson Wentz,QB,PHI,1582
Anthony Miller,WR,CHI,1550
2022 Early 3rd,NA,•FA,1546
Justin Jackson,RB,LAC,1517
Marlon Mack,RB,IND,1489
DeeJay Dallas,RB,SEA,1480
Le'Veon Bell,RB,KCC,1445
Tom Brady,QB,TBB,1379
Benny Snell,RB,PIT,1354
2022 Mid 3rd,NA,•FA,1352
JD McKissic,RB,WAS,1350
Eric Ebron,TE,PIT,1328
Breshad Perriman,WR,NYJ,1318
Salvon Ahmed,RB,MIA,1318
Ben Roethlisberger,QB,PIT,1312
Logan Thomas,TE,WAS,1312
Rob Gronkowski,TE,TBB,1293
Ke'Shawn Vaughn,RB,TBB,1286
Drew Lock,QB,DEN,1273
Harrison Bryant,TE,CLE,1270
Kirk Cousins,QB,MIN,1266
Sammy Watkins,WR,KCC,1212
Nelson Agholor,WR,LVR,1201
Gus Edwards,RB,BAL,1197
Boston Scott,RB,PHI,1158
Keelan Cole,WR,JAC,1157
Tarik Cohen,RB,CHI,1142
TY Hilton,WR,IND,1125
Cam Newton,QB,NEP,1124
James White,RB,NEP,1088
Wayne Gallman,RB,NYG,1087
Jerick McKinnon,RB,SFO,1073
Dalton Schultz,TE,DAL,1061
2021 Late 3rd,NA,•FA,1046
N'Keal Harry,WR,NEP,1041
Duke Johnson,RB,HOU,1038
Sony Michel,RB,NEP,1037
Blake Jarwin,TE,DAL,1018
Sam Darnold,QB,NYJ,1000
Kerryon Johnson,RB,DET,997
OJ Howard,TE,TBB,993
Quintez Cephus,WR,DET,986
Josh Reynolds,WR,LAR,981
Devin Duvernay,WR,BAL,978
Gerald Everett,TE,LAR,955
Rashard Higgins,WR,CLE,921
Adam Trautman,TE,NOS,921
Donovan Peoples-Jones,WR,CLE,919
2022 Late 3rd,NA,•FA,877
Tyler Johnson,WR,TBB,862
David Njoku,TE,CLE,853
Giovani Bernard,RB,CIN,852
Andy Isabella,WR,ARI,791
Malcolm Brown,RB,LAR,788
Darrynton Evans,RB,TEN,788
Jordan Love,QB,GBP,770
Kalen Ballage,RB,LAC,765
Jeffery Wilson,RB,SFO,750
Scott Miller,WR,TBB,705
AJ Green,WR,CIN,704
Emmanuel Sanders,WR,NOS,689
Steven Sims,WR,WAS,682
Jamycal Hasty,RB,SFO,663
Damien Williams,RB,KCC,651
Tre'Quan Smith,WR,NOS,636
David Moore,WR,SEA,624
Devontae Booker,RB,LVR,618
Antonio Gandy-Golden,WR,WAS,611
Keke Coutee,WR,HOU,602
Demarcus Robinson,WR,KCC,594
Tevin Coleman,RB,SFO,565
2021 Mid 4th,NA,•FA,563
Jordan Wilkins,RB,IND,548
Taysom Hill,QB,NOS,545
Albert Okwuegbunam,TE,DEN,544
Jameis Winston,QB,NOS,536
Jalen Guyton,WR,LAC,532
Jared Cook,TE,NOS,524
Mark Ingram,RB,BAL,517
Zach Pascal,WR,IND,513
Jimmy Garoppolo,QB,SFO,513
Drew Brees,QB,NOS,495
Dawson Knox,TE,BUF,491
Brian Hill,RB,ATL,489
Jakeem Grant,WR,MIA,486
Miles Boykin,WR,BAL,481
Tyrell Williams,WR,LVR,480
Jalen Hurd,WR,SFO,475
Cordarrelle Patterson,WR,CHI,475
Julian Edelman,WR,NEP,470
Trey Burton,TE,IND,463
Marquez Callaway,WR,NOS,462
Adam Humphries,WR,TEN,461
Lynn Bowden,RB,MIA,461
Olamide Zaccheaus,WR,ATL,457
Kendrick Bourne,WR,SFO,456
Jimmy Graham,TE,CHI,453
Hunter Bryant,TE,DET,450
Will Dissly,TE,SEA,449
Dede Westbrook,WR,JAC,439
Auden Tate,WR,CIN,436
Eno Benjamin,RB,ARI,435
2021 Late 4th,NA,•FA,427
Darrel Williams,RB,KCC,422
Richie James,WR,SFO,418
Ian Thomas,TE,CAR,418
Willie Snead,WR,BAL,415
Collin Johnson,WR,JAC,415
Greg Ward,WR,PHI,413
2022 Late 4th,NA,•FA,413
2022 Mid 4th,NA,•FA,405
Matt Breida,RB,MIA,402
Randall Cobb,WR,HOU,401
DaeSean Hamilton,WR,DEN,397
2022 Early 4th,NA,•FA,397
Devin Asiasi,TE,NEP,396
Adrian Peterson,RB,DET,393
Travis Homer,RB,SEA,389
Mo Alie-Cox,TE,IND,383
Carlos Hyde,RB,SEA,383
Golden Tate,WR,NYG,382
Anthony Firkser,TE,TEN,375
Ito Smith,RB,ATL,375
Chris Conley,WR,JAC,365
Rex Burkhead,RB,NEP,364
Antonio Callaway,WR,MIA,360
KJ Hill,WR,LAC,358
Braxton Berrios,WR,NYJ,351
Ty Johnson,RB,NYJ,350
Philip Rivers,QB,IND,350
Jacob Hollister,TE,SEA,348
Gardner Minshew,QB,JAC,347
John Ross,WR,CIN,347
Bryce Love,RB,WAS,345
Jordan Reed,TE,SFO,343
Jordan Akins,TE,HOU,340
Kyle Rudolph,TE,MIN,339
Equanimeous St Brown,WR,GBP,338
Marquise Goodwin,WR,PHI,336
2021 Early 4th,NA,•FA,334
Albert Wilson,WR,MIA,332
Darren Fells,TE,HOU,330
Chris Herndon,TE,NYJ,327
Chris Thompson,RB,JAC,326
Dan Arnold,TE,ARI,325
Tyler Eifert,TE,JAC,323
Danny Amendola,WR,DET,317
Jeremy McNichols,RB,TEN,315
Drew Sample,TE,CIN,314
Cameron Brate,TE,TBB,313
Jack Doyle,TE,IND,312
Dwayne Haskins,QB,WAS,304
Devonta Freeman,RB,NYG,287
Samaje Perine,RB,CIN,278
D'Onta Foreman,RB,TEN,272
Jaylen Samuels,RB,PIT,270
Alshon Jeffery,WR,PHI,264
Larry Fitzgerald,WR,ARI,264
Ryan Fitzpatrick,QB,MIA,262
Ryquell Armstead,RB,JAC,259
Donald Parham,TE,LAC,259
Jace Sternberger,TE,GBP,257
Dontrelle Inman,WR,WAS,257
CJ Uzomah,TE,CIN,256
Josh Adams,RB,NYJ,255
JJ Arcega-Whiteside,WR,PHI,255
Devine Ozigbo,RB,JAC,253
Justice Hill,RB,BAL,252
D'Ernest Johnson,RB,CLE,249
JJ Taylor,RB,NEP,246
Jalen Richard,RB,LVR,245
Royce Freeman,RB,DEN,242
Peyton Barber,RB,WAS,241
Mitchell Trubisky,QB,CHI,237
Kelvin Harmon,WR,WAS,237
Dion Lewis,RB,NYG,237
Alex Smith,QB,WAS,236
Nick Foles,QB,CHI,229
Dante Pettis,WR,NYG,229
Isaiah Hodgins,WR,BUF,227
Devin Funchess,WR,GBP,226
DeAndre Washington,RB,MIA,220
Nick Mullens,QB,SFO,220
Olabisi Johnson,WR,MIN,219
Allen Hurns,WR,MIA,213
Darwin Thompson,RB,KCC,212
Trayveon Williams,RB,CIN,210
Jacob Eason,QB,IND,210
KeeSean Johnson,WR,ARI,208
Trent Taylor,WR,SFO,206
Frank Gore,RB,NYJ,202
Josh Gordon,WR,SEA,198
Joe Reed,WR,LAC,196
Kyle Allen,QB,WAS,193
Vance McDonald,TE,PIT,187
CJ Prosise,RB,HOU,180
Jordan Thomas,TE,NEP,180
DeSean Jackson,WR,PHI,180
Phillip Dorsett,WR,SEA,178
Andy Dalton,QB,DAL,176
Justin Watson,WR,TBB,175
Bo Scarbrough,RB,SEA,172
Brycen Hopkins,TE,LAR,169
Mohamed Sanu,WR,DET,168
Corey Clement,RB,PHI,168
Zay Jones,WR,LVR,168
Jacoby Brissett,QB,IND,167
Lamar Miller,RB,CHI,165
Dare Ogunbowale,RB,JAC,163
Adam Shaheen,TE,MIA,162
Alex Collins,RB,SEA,160
Maxx Williams,TE,ARI,160
Riley Ridley,WR,CHI,159
Ryan Griffin,TE,NYJ,154
Ty Montgomery,RB,NOS,153
Foster Moreau,TE,LVR,153
Taywan Taylor,WR,CLE,151
Byron Pringle,WR,KCC,150
Jarrett Stidham,QB,NEP,147
Taylor Gabriel,WR,FA,144
Javon Wims,WR,CHI,141
Demetrius Harris,TE,CHI,141
Dontrell Hilliard,RB,HOU,140
Robert Foster,WR,WAS,140
Jake Kumerow,WR,BUF,139
Malcolm Perry,RB,MIA,139
