KJ Hamler,WR,DEN,2597
Allen Lazard,WR,GBP,2575
Austin Hooper,TE,CLE,2553
James Conner,RB,PIT,2532
Nyheim Hines,RB,IND,2525
Van Jefferson,WR,LAR,2516
Rashaad Penny,RB,SEA,2482
2021 Early 3rd,PI,FA,2427
Tyler Johnson,WR,TBB,2426
Cole Beasley,WR,BUF,2416
Gus Edwards,RB,BAL,2406
Mitchell Trubisky,QB,CHI,2395
Sterling Shepard,WR,NYG,2383
Jeffery Wilson,RB,SFO,2369
Quintez Cephus,WR,DET,2276
Antonio Brown,WR,TBB,2271
David Johnson,RB,HOU,2207
Donovan Peoples-Jones,WR,CLE,2193
Darrell Henderson,RB,LAR,2177
Nelson Agholor,WR,LVR,2084
Jakobi Meyers,WR,NEP,2077
Phillip Lindsay,RB,DEN,2056
2021 Mid 3rd,PI,FA,2020
Ke'Shawn Vaughn,RB,TBB,1991
Tyler Higbee,TE,LAR,1976
Tarik Cohen,RB,CHI,1964
Marvin Jones,WR,DET,1931
Russell Gage,WR,ATL,1859
JD McKissic,RB,WAS,1856
Zach Ertz,TE,PHI,1851
Lynn Bowden,RB,MIA,1803
Adam Trautman,TE,NOS,1798
Dawson Knox,TE,BUF,1773
Harrison Bryant,TE,CLE,1751
Tim Patrick,WR,DEN,1717
2022 Early 3rd,PI,FA,1707
Ben Roethlisberger,QB,PIT,1686
Blake Jarwin,TE,DAL,1661
Scott Miller,WR,TBB,1656
OJ Howard,TE,TBB,1646
David Njoku,TE,CLE,1621
Marquez Valdes-Scantling,WR,GBP,1612
La'Mical Perine,RB,NYJ,1583
Anthony Miller,WR,CHI,1575
Rashard Higgins,WR,CLE,1570
Gardner Minshew,QB,JAC,1522
Anthony McFarland,RB,PIT,1493
James Washington,WR,PIT,1470
Marcus Mariota,QB,LVR,1457
TY Hilton,WR,IND,1452
Hunter Renfrow,WR,LVR,1441
Eric Ebron,TE,PIT,1433
John Brown,WR,BUF,1425
Mike Davis,RB,CAR,1402
Chris Herndon,TE,NYJ,1401
2021 Late 3rd,PI,FA,1375
Marlon Mack,RB,IND,1348
Cam Newton,QB,NEP,1334
Salvon Ahmed,RB,MIA,1314
N'Keal Harry,WR,NEP,1309
2022 Mid 3rd,PI,FA,1308
Benny Snell,RB,PIT,1304
Josh Reynolds,WR,LAR,1229
Keke Coutee,WR,HOU,1227
Todd Gurley,RB,ATL,1221
Collin Johnson,WR,JAC,1205
Gerald Everett,TE,LAR,1182
Darrynton Evans,RB,TEN,1159
Sony Michel,RB,NEP,1156
DeeJay Dallas,RB,SEA,1147
Devin Duvernay,WR,BAL,1132
Dalton Schultz,TE,DAL,1053
Rob Gronkowski,TE,TBB,1041
Albert Okwuegbunam,TE,DEN,1008
Joshua Kelley,RB,LAC,1003
2022 Late 3rd,PI,FA,1000
Travis Fulgham,WR,PHI,976
Wayne Gallman,RB,NYG,975
Zach Pascal,WR,IND,954
Damien Williams,RB,KCC,919
Jalen Guyton,WR,LAC,914
Jacob Eason,QB,IND,891
Keelan Cole,WR,JAC,870
Boston Scott,RB,PHI,865
Breshad Perriman,WR,NYJ,863
Tre'Quan Smith,WR,NOS,852
Justin Jackson,RB,LAC,814
Kerryon Johnson,RB,DET,800
Sammy Watkins,WR,KCC,795
Jamycal Hasty,RB,SFO,784
